ticker|IRR|G|EPS|EPS_POS|EPS_N|DPR|PRICE
nyse:BOWL|0.0000|0.0570|-4.1089|0.0000|9.0000|0.0000|16.3600
nyse:BOX|0.0000|-0.2251|-0.2158|0.0000|9.0000|0.0000|26.3300
nyse:BP|-0.1151|-0.1621|0.1808|6.0000|9.0000|0.2022|39.7400
nyse:BPT|0.0000|-0.2619|-0.1762|8.0000|9.0000|0.2459|8.9900
nyse:BQ|0.0000|0.3055|-3.0789|0.0000|9.0000|0.0000|1.0800
nyse:BR|0.0891|0.1029|4.7451|9.0000|9.0000|0.5381|145.2000
nyse:BRBR|0.2021|0.4624|0.6902|3.0000|9.0000|0.0000|33.9000
nyse:BRC|0.2786|0.3041|3.1767|8.0000|9.0000|0.4089|53.5200
nyse:BRCC|0.0000|0.5250|-1.1160|1.0000|9.0000|0.0000|5.2900
nyse:BRD|0.0742|0.6000|0.0159|1.0000|9.0000|0.0000|10.3800
nyse:BRDG|0.4302|0.5250|0.6338|2.0000|9.0000|0.3778|11.1600
nyse:BRDS|0.0000|0.2862|-3.4387|0.0000|9.0000|0.0000|0.2603
nyse:BRFS|0.0000|-0.5959|-0.2229|5.0000|9.0000|-0.0946|1.2100
nyse:BRMK|-0.0706|-0.0857|0.0307|3.0000|9.0000|0.5556|4.6700
nyse:BRO|0.0987|0.1377|2.1436|9.0000|9.0000|0.1750|57.6500
nyse:BROS|0.0000|0.5250|-0.0634|0.0000|9.0000|0.0000|32.0200
nyse:BRSP|0.0000|0.1937|-1.0491|1.0000|9.0000|0.3778|5.7800
nyse:BRT|0.0328|0.0372|0.6024|6.0000|9.0000|0.3497|23.0100
nyse:BRW|0.0000|-0.3571|-0.2151|6.0000|9.0000|0.3157|4.5400
nyse:BRX|0.0040|-0.0485|0.5864|8.0000|9.0000|0.6026|21.6800
nyse:BSAC|0.1539|0.0190|1.9091|9.0000|9.0000|0.3395|17.5500
nyse:BSAQ|0.2733|0.6000|0.2153|1.0000|9.0000|0.0000|10.2500
nyse:BSBR|0.2594|0.0321|0.8211|9.0000|9.0000|0.5319|5.2200
nyse:BSIG|0.2533|0.1712|2.5586|9.0000|9.0000|0.1355|23.0500
nyse:BSL|0.0545|-0.0372|0.6633|7.0000|9.0000|0.6965|13.1400
nyse:BSM|0.4730|0.2988|1.5440|7.0000|9.0000|1.1772|16.1300
nyse:BSMX|0.1839|0.0457|0.8411|9.0000|9.0000|0.1944|6.6100
nyse:BSX|0.0678|0.2644|0.5649|6.0000|9.0000|0.0000|49.7200
nyse:BTA|0.0000|-0.8324|-0.5570|6.0000|9.0000|0.3157|10.7500
nyse:BTCM|0.0000|0.0814|-1.1267|1.0000|9.0000|0.0000|2.5200
nyse:BTE|-0.0989|-0.3904|0.3956|1.0000|9.0000|0.0000|2.9600
nyse:BTI|0.1997|0.0368|3.8422|9.0000|9.0000|0.6699|35.6700
nyse:BTO|-0.1637|-0.2437|0.0773|5.0000|9.0000|0.0434|34.6500
nyse:BTT|0.1711|0.1474|1.3051|6.0000|9.0000|0.4476|22.1200
nyse:BTU|-0.1157|-0.3536|1.4009|4.0000|9.0000|0.0201|26.2900
nyse:BTZ|-0.0360|-0.1222|0.3076|5.0000|9.0000|0.2660|10.8200
nyse:BUD|0.0000|-0.2873|-0.3716|8.0000|9.0000|0.2453|66.5700
nyse:BURL|0.1307|0.2276|7.2984|7.0000|9.0000|0.0000|205.9300
nyse:BV|0.0000|-0.2066|-0.0496|3.0000|9.0000|0.0000|5.5700
nyse:BVH|0.0317|-0.0443|1.6271|7.0000|9.0000|0.0578|27.3400
nyse:BVN|0.0000|-1.3056|0.5827|4.0000|9.0000|0.0705|8.2600
nyse:BW|0.0000|-0.0515|-11.9609|2.0000|9.0000|0.0000|5.9800
nyse:BWA|0.0917|0.0218|3.3458|9.0000|9.0000|0.2366|48.7000
nyse:BWG|0.0000|-3.2769|-0.3498|2.0000|9.0000|-0.1793|8.5600
nyse:BWXT|0.1252|0.1346|3.2047|9.0000|9.0000|0.1857|63.5900
nyse:BX|0.0478|0.0233|2.2836|9.0000|9.0000|0.9097|84.9600
nyse:BXC|1.0718|0.6547|20.6033|5.0000|9.0000|0.0000|66.6400
nyse:BXMT|0.1311|-0.0511|1.6691|9.0000|9.0000|1.0007|17.8200
nyse:BXMX|-0.0600|-0.1298|0.2896|6.0000|9.0000|-0.0635|13.2100
nyse:BXP|0.0282|-0.0275|2.8653|8.0000|9.0000|0.5540|81.0300
nyse:BY|0.2991|0.2197|2.4740|7.0000|9.0000|0.1276|21.4700
nyse:BYD|0.3282|0.3649|4.8724|7.0000|9.0000|0.1012|64.4000
nyse:BYM|0.0000|-0.2637|-0.0474|7.0000|9.0000|0.4906|12.4200
nyse:BZH|0.5801|0.3750|3.4222|7.0000|9.0000|0.0000|16.2900
nyse:C|0.2850|0.0777|7.5322|8.0000|9.0000|0.3673|46.7100
nyse:CAAP|0.0000|1.3010|-0.2130|5.0000|9.0000|0.0000|10.2600
nyse:CABO|0.1545|0.1101|46.8489|9.0000|9.0000|0.3124|680.3500
nyse:CACI|0.1231|0.1536|15.3527|9.0000|9.0000|0.0000|301.3500
nyse:CADE|0.2335|0.0885|2.5227|9.0000|9.0000|0.3528|20.4800
nyse:CAE|0.0000|-0.2938|-0.0660|5.0000|9.0000|-0.0326|20.3400
nyse:CAG|0.0967|0.0595|1.7924|9.0000|9.0000|0.5103|37.4400
nyse:CAH|-0.3650|-1.3625|-4.2078|7.0000|9.0000|0.3707|76.7100
nyse:CAL|0.1223|0.0423|1.9953|7.0000|9.0000|0.0954|22.1800
nyse:CALX|-0.2905|-0.6559|0.3338|3.0000|9.0000|0.0000|53.3100
nyse:CANG|0.2294|0.0949|0.1793|5.0000|9.0000|0.0000|1.1764
nyse:CANO|0.0000|0.6000|-0.3589|0.0000|9.0000|0.0000|1.3400
nyse:CAPL|0.4973|0.3884|1.7620|8.0000|9.0000|1.0722|21.5700
nyse:CARR|0.3043|0.3262|3.5389|5.0000|9.0000|0.1068|45.6900
nyse:CARS|0.0000|0.7399|-3.3438|6.0000|9.0000|0.0000|19.4500
nyse:CAT|0.2025|0.2054|13.3293|8.0000|9.0000|0.3799|229.8700
nyse:CATO|0.1285|-0.0767|1.1320|8.0000|9.0000|0.5862|8.7100
nyse:CB|0.0993|0.0540|11.5316|9.0000|9.0000|0.2878|196.6800
nyse:CBL|0.0000|1.4520|-10.4691|4.0000|9.0000|-0.2191|29.5000
nyse:CBRE|0.1378|0.1452|4.5100|9.0000|9.0000|0.0000|72.7700
nyse:CBT|0.2152|0.3309|2.6051|6.0000|9.0000|0.3880|76.7400
nyse:CBU|0.1375|0.0608|3.6100|9.0000|9.0000|0.4992|51.7200
nyse:CBZ|0.0838|0.1399|1.7278|9.0000|9.0000|0.0000|49.6600
nyse:CC|0.2171|0.0991|3.0114|7.0000|9.0000|0.4784|30.2800
nyse:CCI|-0.0156|0.0321|1.4769|8.0000|9.0000|0.6222|169.2300
nyse:CCJ|0.0000|5.7500|-0.0800|2.0000|9.0000|-0.2444|10.4700
nyse:CCK|0.0786|0.0678|4.1751|8.0000|9.0000|0.0555|82.7500
nyse:CCL|0.0000|1.8586|-7.1504|6.0000|9.0000|0.0043|9.9700
nyse:CCM|0.0000|0.1593|-1.7318|1.0000|9.0000|0.0000|1.2600
nyse:CCO|0.0000|0.1481|-1.1129|1.0000|9.0000|0.0000|1.1800
nyse:CCRD|0.2672|0.3990|1.4342|6.0000|9.0000|0.0000|29.6000
nyse:CCS|0.5066|0.3149|12.4984|9.0000|9.0000|0.0344|63.5500
nyse:CCU|0.1049|0.0024|1.1429|9.0000|9.0000|0.4912|15.3700
nyse:CCV|0.0000|0.0000|0.0000|1.0000|9.0000|0.0000|10.0800
nyse:CCVI|0.0000|0.0000|0.0000|0.0000|9.0000|0.0000|10.1100
nyse:CDAY|0.0000|-0.1171|-0.1460|1.0000|9.0000|0.0000|73.2200
nyse:CDE|-0.1102|-0.5128|1.6869|3.0000|9.0000|0.0000|4.0900
nyse:CDRE|0.2294|0.4256|0.5164|3.0000|9.0000|0.3778|21.5100
nyse:CE|0.3630|0.1994|17.5178|9.0000|9.0000|0.1578|109.0900
nyse:CEE|5.1714|-14.1022|4.1864|3.0000|9.0000|0.0831|8.0700
nyse:CEIX|0.1760|0.1021|6.1547|7.0000|9.0000|0.0620|60.7500
nyse:CEPU|0.3550|0.0702|1.3757|8.0000|9.0000|0.1507|5.5500
nyse:CEQP|-0.1020|-0.2839|0.8678|2.0000|9.0000|0.0468|25.9100
nyse:CF|0.2302|0.1550|6.2544|8.0000|9.0000|0.4429|73.6700
nyse:CFG|0.3285|0.1245|4.4858|9.0000|9.0000|0.4868|30.2000
nyse:CFR|0.1599|0.0803|7.6449|9.0000|9.0000|0.5406|104.9100
nyse:CGA|0.0000|2.3362|-17.7011|5.0000|9.0000|-0.0191|4.0910
nyse:CHCT|-0.0283|-0.0218|0.3347|7.0000|9.0000|0.8667|36.0100
nyse:CHD|0.0632|0.0676|2.8402|9.0000|9.0000|0.4139|88.8700
nyse:CHE|0.0976|0.1593|18.7827|9.0000|9.0000|0.0694|542.8100
nyse:CHGG|0.0000|-1.4716|0.6303|1.0000|9.0000|0.0000|16.1900
nyse:CHH|0.1296|0.1541|5.7458|9.0000|9.0000|0.1310|117.6100
nyse:CHMI|0.0000|-0.5092|-0.6773|7.0000|9.0000|0.5147|5.3700
nyse:CHN|0.3797|0.2153|2.7487|5.0000|9.0000|-0.1641|12.9100
nyse:CHPT|0.0000|0.1923|-19.4384|0.0000|9.0000|0.0000|10.3100
nyse:CHS|-0.0522|-0.1381|0.1567|7.0000|9.0000|-0.0142|5.6000
nyse:CHT|-0.0322|-0.1108|0.7273|9.0000|9.0000|0.9927|39.3600
nyse:CHWY|0.0000|0.4198|-0.3221|0.0000|9.0000|0.0000|37.1400
nyse:CI|0.1867|0.1542|20.6224|9.0000|9.0000|0.1454|262.0000
nyse:CIA|0.0000|0.0214|-0.2268|2.0000|9.0000|0.0000|3.6000
nyse:CIB|-0.0296|-0.1474|1.1820|8.0000|9.0000|0.1275|25.7900
nyse:CIEN|0.1265|0.1525|2.7765|7.0000|9.0000|0.0000|52.2700
nyse:CIF|-0.0566|-0.1710|0.0475|6.0000|9.0000|0.4429|1.8900
nyse:CIG|0.0000|-0.4334|-0.1404|4.0000|9.0000|-0.0339|1.9600
nyse:CII|0.1811|0.1071|1.8029|6.0000|9.0000|0.1385|18.7000
nyse:CIM|0.0000|-0.3351|-0.4878|8.0000|9.0000|0.6950|5.6000
nyse:CINT|0.2052|0.3831|0.1829|4.0000|9.0000|0.0000|5.7700
nyse:CIO|-0.1741|-0.3770|0.0909|2.0000|9.0000|0.1924|11.2900
nyse:CION|-0.0415|-0.1478|0.3102|6.0000|9.0000|0.2392|9.4700
nyse:CIR|0.0000|0.7057|-4.2091|5.0000|9.0000|-0.0249|31.6000
nyse:CIVI|0.5866|-0.3361|80.6499|6.0000|9.0000|0.2969|73.1800
nyse:CL|0.0501|0.0028|2.7000|9.0000|9.0000|0.7018|75.3600
nyse:CLB|0.0000|-0.3960|-0.9084|8.0000|9.0000|0.2313|23.5700
nyse:CLBR|0.2322|0.6000|0.1473|1.0000|9.0000|0.0000|10.1400
nyse:CLDT|0.0000|-0.7283|-0.8376|6.0000|9.0000|0.1594|11.9400
nyse:CLF|0.0431|-0.0660|1.5869|8.0000|9.0000|-0.0104|18.4200
nyse:CLH|0.2237|0.4105|4.5856|7.0000|9.0000|0.0000|140.9200
nyse:CLPR|0.0000|0.1099|-0.1856|0.0000|9.0000|0.0000|8.2500
nyse:CLS|0.0000|-0.3444|-0.1204|4.0000|9.0000|0.0000|12.2800
nyse:CLVT|0.0000|0.5114|-2.9890|0.0000|9.0000|0.0000|9.1300
nyse:CLW|-0.0925|-0.1324|0.2718|5.0000|9.0000|0.0000|33.4700
nyse:CLX|0.0718|0.0292|6.0856|9.0000|9.0000|0.7322|156.7500
nyse:CM|0.0000|-0.3635|-1.5478|4.0000|9.0000|-0.1128|91.0100
nyse:CMA|0.4803|0.1557|9.2500|9.0000|9.0000|0.4589|42.2000
nyse:CMC|0.3899|0.3387|5.5027|9.0000|9.0000|0.0915|48.4200
nyse:CMCM|0.3045|0.0674|0.6268|5.0000|9.0000|0.0000|2.6400
nyse:CMG|0.0426|0.1722|24.4338|9.0000|9.0000|0.0000|1717.7300
nyse:CMI|0.1296|0.0788|14.9969|9.0000|9.0000|0.3989|238.6400
nyse:CMP|0.0000|-0.3370|-0.8387|8.0000|9.0000|0.7668|34.4100
nyse:CMRE|0.0000|-0.2922|-0.1013|7.0000|9.0000|0.0943|9.2200
nyse:CMS|0.1010|0.0598|2.7576|9.0000|9.0000|0.6918|61.0400
nyse:CMTG|0.5322|0.2768|1.4236|5.0000|9.0000|1.2180|11.8500
nyse:CMU|-0.0671|-0.1819|0.0665|8.0000|9.0000|0.5525|3.2988
nyse:CNA|0.1198|0.0105|3.1209|9.0000|9.0000|0.5054|39.0900
nyse:CNC|0.0638|0.0710|2.7502|9.0000|9.0000|0.0000|64.6700
nyse:CNDA|0.2367|0.6000|0.1549|1.0000|9.0000|0.0000|10.2000
nyse:CNDB|0.2697|0.6000|0.2116|1.0000|9.0000|0.0000|10.3800
nyse:CNF|0.3497|0.1319|0.5482|4.0000|9.0000|0.0000|2.4800
nyse:CNHI|0.2495|0.2054|1.3984|7.0000|9.0000|0.1554|15.2000
nyse:CNI|0.0000|-0.3731|-0.7251|4.0000|9.0000|-0.0556|87.9100
nyse:CNK|5.7668|-42.6971|-3.2071|6.0000|9.0000|0.0923|14.8600
nyse:CNM|0.1687|0.4170|0.4180|4.0000|9.0000|0.0000|23.0900
nyse:CNMD|0.0000|-0.5038|-0.6451|8.0000|9.0000|0.2648|102.5500
nyse:CNNE|-0.1649|-0.2262|0.0382|4.0000|9.0000|0.0000|21.6800
nyse:CNO|0.2862|0.1584|3.2904|8.0000|9.0000|0.0637|22.5000
nyse:CNP|0.0990|0.0647|1.2978|8.0000|9.0000|0.6350|29.3500
nyse:CNQ|0.0000|-0.4017|-0.2784|2.0000|9.0000|0.0212|34.4700
nyse:CNS|0.1488|0.1001|3.4511|9.0000|9.0000|0.7145|63.1500
nyse:CNX|0.0000|0.5534|-0.4713|3.0000|9.0000|-0.0548|16.2300
nyse:CODI|-0.0197|-3.2378|-1.4740|2.0000|9.0000|-0.0264|20.0500
nyse:COE|-0.0791|-0.2981|0.5104|2.0000|9.0000|0.0000|6.6700
nyse:COF|0.3143|0.1332|16.6973|9.0000|9.0000|0.1283|96.3200
nyse:COHR|-0.0062|-0.0152|0.9558|8.0000|9.0000|0.0000|38.1100
nyse:COLD|0.0000|-1.0583|0.3233|3.0000|9.0000|0.5333|29.2300
nyse:COMP|0.0000|0.3448|-1.4249|0.0000|9.0000|0.0000|3.2500
nyse:COO|0.0032|0.0411|6.8533|9.0000|9.0000|0.0103|368.3800
nyse:COOK|0.0000|0.5887|-1.1853|1.0000|9.0000|0.0000|3.9600
nyse:COP|0.3617|0.4096|7.4493|5.0000|9.0000|0.2293|108.4200
nyse:CORR|0.0000|0.9336|-7.0227|5.0000|9.0000|-0.1111|2.2900
nyse:CORS|0.2442|0.6000|0.1662|1.0000|9.0000|0.0000|10.2100
nyse:COTY|0.0000|0.2697|-1.5923|3.0000|9.0000|-0.0574|12.1200
nyse:COUR|0.0000|0.4436|-1.0080|0.0000|9.0000|0.0000|11.7200
nyse:CP|0.0000|-0.3732|-1.5627|4.0000|9.0000|-0.0363|202.1400
nyse:CPA|0.0000|-0.4553|-1.6400|7.0000|9.0000|0.1423|89.3200
nyse:CPAC|-0.0556|-0.1592|0.1247|8.0000|9.0000|0.4138|5.3516
nyse:CPB|0.0627|0.0048|2.3067|9.0000|9.0000|0.6937|55.1500
nyse:CPE|0.0000|0.0894|-6.5609|6.0000|9.0000|0.0000|36.9900
nyse:CPF|0.3052|0.1043|2.6611|9.0000|9.0000|0.4342|17.6000
nyse:CPK|0.0852|0.0843|4.8511|9.0000|9.0000|0.4055|127.1100
nyse:CPNG|0.0000|0.3039|-0.9852|0.0000|9.0000|0.0000|16.0700
nyse:CPRI|-0.0271|-0.1050|1.6993|7.0000|9.0000|0.0000|47.0300
nyse:CPS|0.0000|1.8966|-13.6527|6.0000|9.0000|0.0000|13.8500
nyse:CPT|-0.0930|-0.1553|0.8733|8.0000|9.0000|0.6391|130.0900
nyse:CPTK|0.0000|0.0000|0.0000|1.0000|9.0000|0.0000|10.0500
nyse:CPUH|0.0000|0.0000|0.0000|1.0000|9.0000|0.0000|10.2500
nyse:CR|0.1352|0.1177|5.8140|9.0000|9.0000|0.4642|114.4200
nyse:CRBG|1.3491|0.5243|8.6991|4.0000|9.0000|0.0140|15.5600
nyse:CRC|5.1516|3.2550|19.1298|5.0000|9.0000|0.0442|39.8000
nyse:CRGY|8.6601|0.1517|80.7864|3.0000|9.0000|0.1167|12.0200
nyse:CRH|0.1876|0.1702|3.2964|9.0000|9.0000|0.3145|50.9100
nyse:CRI|0.1573|0.0521|6.7096|9.0000|9.0000|0.3609|72.5100
nyse:CRK|-0.1721|-0.5248|1.0284|2.0000|9.0000|0.0113|10.8000
nyse:CRL|0.1094|0.1601|8.4253|9.0000|9.0000|0.0000|200.2600
nyse:CRM|0.1602|0.5440|1.6338|6.0000|9.0000|0.0000|196.4900
nyse:CRS|-0.0571|-0.1091|0.8016|7.0000|9.0000|0.0114|44.6600
nyse:CRT|-0.0945|-0.1989|0.2178|8.0000|9.0000|0.6222|20.6200
nyse:CS|0.0000|0.2572|-0.5298|4.0000|9.0000|0.0024|0.8757
nyse:CSAN|0.1238|0.0757|0.8236|9.0000|9.0000|0.2054|11.8900
nyse:CSL|0.1535|0.1711|11.4611|9.0000|9.0000|0.2574|225.8100
nyse:CSR|97.3849|-246.4500|1.0942|2.0000|9.0000|0.0917|76.2300
nyse:CSTA|0.0000|0.0000|0.0000|1.0000|9.0000|0.0000|10.2100
nyse:CSTM|4.3087|4.7900|1.6755|5.0000|9.0000|0.0000|15.1200
nyse:CSV|0.1675|0.1361|2.0044|9.0000|9.0000|0.3104|30.1400
nyse:CTLT|0.1148|0.1945|2.2718|9.0000|9.0000|0.0000|62.9200
nyse:CTO|0.2550|0.1769|2.3393|8.0000|9.0000|0.0857|20.5900
nyse:CTOS|0.0000|0.2684|-0.3502|1.0000|9.0000|0.0000|6.6600
nyse:CTRA|0.5051|0.3798|2.7682|7.0000|9.0000|0.5826|25.1200
nyse:CTRE|0.1193|0.1496|0.6393|7.0000|9.0000|0.7778|21.1900
nyse:CTS|0.0725|0.1170|1.5138|8.0000|9.0000|0.1014|47.2400
nyse:CTV|0.0000|0.3244|-0.4391|0.0000|9.0000|0.0000|1.3500
nyse:CTVA|0.0000|-0.1886|-0.1018|5.0000|9.0000|0.3543|61.0000
nyse:CUBE|0.0136|0.0453|0.6824|8.0000|9.0000|0.6222|46.5600
nyse:CUBI|0.4746|0.1768|5.1613|9.0000|9.0000|0.0000|18.3300
nyse:CUK|0.0000|4.4879|-5.2011|6.0000|9.0000|0.0043|8.2300
nyse:CULP|0.0000|-0.2824|-0.1173|7.0000|9.0000|0.2166|5.2900
nyse:CURO|0.0000|-0.2953|-0.1153|7.0000|9.0000|0.0386|1.5500
nyse:CURV|-0.0090|0.0167|0.0747|3.0000|9.0000|0.0000|4.1900
nyse:CUZ|0.0642|0.0171|1.2062|8.0000|9.0000|0.4565|26.8900
nyse:CVE|0.0000|-0.2734|-0.0347|5.0000|9.0000|-0.2067|16.8900
nyse:CVEO|-0.1436|-0.2535|0.1253|0.0000|9.0000|0.0000|21.7400
nyse:CVI|0.0095|-0.0587|1.4360|8.0000|9.0000|0.1643|33.3400
nyse:CVII|0.2613|0.6000|0.1927|1.0000|9.0000|0.0000|10.1500
nyse:CVNA|0.0000|0.0433|-9.4833|0.0000|9.0000|0.0000|9.2900
nyse:CVS|0.0890|-0.0004|4.8820|8.0000|9.0000|0.5150|76.0900
nyse:CVX|0.1109|0.1215|6.3024|7.0000|9.0000|0.5491|169.9500
nyse:CW|0.0718|0.0819|7.2053|9.0000|9.0000|0.1032|178.3000
nyse:CWAN|0.0000|0.4487|-0.1053|0.0000|9.0000|0.0000|15.8100
nyse:CWH|-0.0835|-0.2084|0.3782|8.0000|9.0000|0.4172|20.4400
nyse:CWK|-0.1307|-0.3886|0.5574|3.0000|9.0000|0.0000|10.4000
nyse:CWT|0.0775|0.0830|1.9360|9.0000|9.0000|0.4767|57.8900
nyse:CX|0.3337|0.3764|0.4371|7.0000|9.0000|0.0000|5.4100
nyse:CXE|-0.0674|-0.1797|0.0742|8.0000|9.0000|0.5583|3.8200
nyse:CXH|-0.0565|-0.1645|0.1586|8.0000|9.0000|0.6047|7.4000
nyse:CXM|0.0000|0.5159|-0.3098|0.0000|9.0000|0.0000|12.8500
nyse:CXW|-0.0295|-0.1607|0.4222|8.0000|9.0000|0.3111|9.2500
nyse:CYD|-0.0001|-0.1562|0.6827|8.0000|9.0000|0.0875|7.8600
nyse:CYH|0.0000|-0.2230|-0.4938|5.0000|9.0000|0.0000|4.8200
nyse:CZOO|0.0000|0.4276|-1.8582|0.0000|9.0000|0.0000|2.6500
nyse:D|-0.0328|-0.1275|1.1773|9.0000|9.0000|1.0125|55.5700
nyse:DAC|1.5477|0.9658|18.8476|6.0000|9.0000|0.0416|55.1000
nyse:DAL|-0.3953|-1.1351|-4.1738|8.0000|9.0000|0.0043|34.3900
nyse:DAN|-0.1799|-0.2470|0.0173|7.0000|9.0000|0.0962|15.1500
nyse:DAO|0.0000|0.2397|-0.7464|0.0000|9.0000|0.0000|8.9100
nyse:DAR|0.2508|0.3089|3.8649|9.0000|9.0000|0.0000|58.9700
nyse:DASH|0.0000|0.3215|-6.4644|0.0000|9.0000|0.0000|63.9400
nyse:DAVA|0.0521|0.1881|0.9969|9.0000|9.0000|0.0000|66.3900
nyse:DB|0.0000|-0.2024|-0.1080|1.0000|9.0000|-0.0891|11.4500
nyse:DBD|0.0000|0.2952|-6.2856|2.0000|9.0000|-0.1745|1.2100
nyse:DBI|0.1301|-0.0439|1.1122|7.0000|9.0000|0.3962|8.9700
nyse:DBRG|-0.1980|-0.2948|0.0231|5.0000|9.0000|-0.2084|17.6200
nyse:DCI|0.0685|0.0638|2.3071|9.0000|9.0000|0.4084|65.2600
nyse:DCO|0.2717|0.4017|2.6909|8.0000|9.0000|0.0000|54.4500
nyse:DCP|-0.1399|-0.2042|0.1342|7.0000|9.0000|0.1348|41.8200
nyse:DD|0.0000|-0.3184|-1.2809|7.0000|9.0000|0.4684|71.8900
nyse:DDD|0.0000|-0.0499|-0.9196|2.0000|9.0000|0.0000|10.6100
nyse:DDL|0.0000|0.3051|-7.9860|0.0000|9.0000|0.0000|3.8800
nyse:DDS|0.1758|0.2032|19.0224|8.0000|9.0000|0.0354|310.8700
nyse:DE|0.1524|0.1893|19.2551|9.0000|9.0000|0.2265|414.9900
nyse:DEA|-0.0052|0.0946|0.0996|6.0000|9.0000|0.8667|17.6600
nyse:DECK|0.1168|0.2214|14.1758|9.0000|9.0000|0.0000|453.5400
nyse:DEI|-0.0329|-0.0639|0.3011|8.0000|9.0000|0.5017|20.0400
nyse:DELL|-0.4461|-0.9434|2.1202|3.0000|9.0000|0.0000|40.9700
nyse:DEN|-0.1436|-0.4320|5.8827|6.0000|9.0000|-0.0215|90.5000
nyse:DEO|0.0290|-0.0152|5.4340|9.0000|9.0000|0.7081|181.6400
nyse:DESP|0.0000|0.2775|-0.8769|3.0000|9.0000|0.0000|6.2100
nyse:DFH|27.6341|0.4502|248.1880|5.0000|9.0000|0.0000|13.2400
nyse:DFIN|0.0756|0.0443|2.4600|8.0000|9.0000|0.0000|41.2600
nyse:DFS|0.3023|0.1608|14.2293|9.0000|9.0000|0.1653|98.8200
nyse:DG|0.1269|0.1536|9.4524|9.0000|9.0000|0.2204|211.8700
nyse:DGX|0.1777|0.1331|10.7804|9.0000|9.0000|0.2591|142.6700
nyse:DHF|0.0000|-0.3945|-0.0993|6.0000|9.0000|0.1021|2.2300
nyse:DHI|0.3983|0.3031|13.1860|9.0000|9.0000|0.0858|98.1200
nyse:DHR|0.1139|0.1961|7.9251|9.0000|9.0000|0.1359|250.0900
nyse:DHT|0.3053|0.3072|0.5297|7.0000|9.0000|0.7843|9.6000
nyse:DHX|0.0000|-2.1143|-0.1740|5.0000|9.0000|0.0000|3.9100
nyse:DIAX|-0.1381|-0.2197|0.0669|5.0000|9.0000|0.0764|15.3900
nyse:DIN|0.0000|1.3393|-2.6629|7.0000|9.0000|0.0669|68.5200
nyse:DINO|0.2898|0.2135|6.1867|7.0000|9.0000|-0.0183|48.6900
nyse:DIS|-0.0714|-0.1425|1.7127|8.0000|9.0000|0.0076|99.7600
nyse:DK|0.0000|-0.4495|-1.1173|6.0000|9.0000|0.0697|23.2500
nyse:DKL|0.1889|0.0620|3.7147|9.0000|9.0000|1.0118|48.9000
nyse:DKS|0.1624|0.1904|7.3531|9.0000|9.0000|0.2408|147.1700
nyse:DLB|0.0324|0.0200|2.1736|9.0000|9.0000|0.6057|85.4900
nyse:DLNG|0.5262|0.1851|0.9591|6.0000|9.0000|-0.0666|2.8800
nyse:DLR|-0.0453|-0.0381|0.9504|8.0000|9.0000|0.6222|119.3000
nyse:DLX|0.0000|-0.3181|-0.6133|8.0000|9.0000|0.8463|16.1100
nyse:DM|0.0000|0.4929|-1.0817|0.0000|9.0000|0.0000|2.3000
nyse:DMB|-0.0473|-0.1450|0.2752|7.0000|9.0000|0.7277|13.3400
nyse:DMO|-0.1464|-0.2360|0.0404|5.0000|9.0000|0.2580|11.8800
nyse:DMS|0.0000|0.3317|-0.1138|3.0000|9.0000|0.0000|0.8891
nyse:DMYS|0.3526|0.6000|0.3816|1.0000|9.0000|0.0000|10.2400
nyse:DNA|0.0000|0.3311|-4.5454|0.0000|9.0000|0.0000|1.2700
nyse:DNB|0.0000|0.6416|-0.4002|3.0000|9.0000|-0.1890|11.5200
nyse:DNMR|0.0000|0.4751|-0.9829|1.0000|9.0000|0.0000|3.8900
nyse:DNOW|0.0000|-0.0843|-0.5946|4.0000|9.0000|0.0000|11.1000
nyse:DNP|0.0000|-0.3087|-0.1256|5.0000|9.0000|0.0448|11.1200
nyse:DO|0.0000|0.3047|-9.5333|2.0000|9.0000|-0.0277|12.7500
nyse:DOC|0.0546|0.1061|0.2864|7.0000|9.0000|0.7778|16.5300
nyse:DOCN|0.0000|0.2401|-0.5076|0.0000|9.0000|0.0000|38.4700
nyse:DOCS|0.1823|0.5892|0.2801|4.0000|9.0000|0.0000|31.4900
nyse:DOLE|0.3846|0.1887|2.2951|8.0000|9.0000|0.1001|12.1600
nyse:DOMA|0.0000|0.3690|-1.3453|0.0000|9.0000|0.0000|0.3871
nyse:DOOR|0.2228|0.2587|6.2333|7.0000|9.0000|0.0000|91.1600
nyse:DOUG|0.0000|0.4993|-0.1835|2.0000|9.0000|0.0000|3.0400
nyse:DOV|0.0963|0.0894|6.6869|9.0000|9.0000|0.3210|150.5200
nyse:DOW|0.2400|0.2279|3.4920|5.0000|9.0000|0.4783|55.3300
nyse:DPZ|0.1487|0.1962|13.8416|9.0000|9.0000|0.2764|332.5200
nyse:DQ|0.7105|0.4743|10.3178|9.0000|9.0000|0.0000|45.7800
nyse:DRD|0.4377|0.4545|0.5815|8.0000|9.0000|0.7923|9.7800
nyse:DRH|0.0000|-5.7750|-0.8840|6.0000|9.0000|0.1508|8.4800
nyse:DRI|0.0823|0.1129|5.2611|8.0000|9.0000|0.2316|153.8900
nyse:DRQ|0.0000|-0.7173|-1.9289|5.0000|9.0000|0.0000|29.7800
